"Page type"	"Age breast with all 7gr"	"Merge AJCC stage-breast"	"Sex"	"Origin recode NHIA (Hispanic, Non-Hisp)"	"Interval"	"Alive at Start"	"Died"	"Lost to Followup"	"Observed Survival (Interval)"	"Observed Survival (Cum)"	"Expected Survival (Interval)"	"Expected Survival (Cum)"	"Relative Survival (Interval)"	"Relative Survival (Cum)"	"Observed SE (Interval)"	"Observed SE (Cum)"	"Relative SE (Interval)"	"Relative SE (Cum)"
0	4	0	2	0	1	60643	1814	278	0.97002	0.97002	0.94504	0.94504	1.00000*	1.00000*	0.00069	0.00069	0.00073	0.00073
0	4	0	2	0	2	58551	2464	191	0.95785	0.92913	0.94027	0.88859	1.00000*	1.00000*#	0.00083	0.00104	0.00088	0.00073#
0	4	0	2	0	3	55896	2845	3095	0.94765	0.88049	0.93549	0.83127	1.00000*	1.00000*#	0.00096	0.00133	0.00102	0.00073#
0	4	0	2	0	4	49956	2792	3047	0.94235	0.82974	0.93011	0.77317	1.00000*	1.00000*#	0.00106	0.00156	0.00114	0.00073#
0	4	0	2	0	5	44117	2877	2697	0.93273	0.77392	0.92449	0.71479	1.00000*	1.00000*#	0.00121	0.00177	0.00131	0.00073#
0	4	0	2	0	6	38543	2843	2504	0.92376	0.71492	0.91857	0.65658	1.00000*	1.00000*#	0.00137	0.00195	0.00150	0.00073#
0	4	0	2	0	7	33196	2695	2352	0.91583	0.65475	0.91207	0.59885	1.00000*	1.00000*#	0.00155	0.00210	0.00170	0.00073#
0	4	0	2	0	8	28149	2505	2156	0.90747	0.59416	0.90541	0.54220	1.00000*	1.00000*#	0.00176	0.00223	0.00195	0.00073#
0	4	0	2	0	9	23488	2376	1905	0.89457	0.53151	0.89853	0.48718	0.99559	1.00000*#	0.00205	0.00234	0.00228	0.00073#
0	4	0	2	0	10	19207	2058	1683	0.88794	0.47195	0.89081	0.43399	0.99678	1.00000*#	0.00233	0.00241	0.00261	0.00073#
0	4	0	2	0	11	15466	1801	1520	0.87753	0.41416	0.88257	0.38302	0.99429	1.00000*#	0.00270	0.00247	0.00306	0.00073#
0	4	0	2	0	12	12145	1551	1290	0.86513	0.35830	0.87384	0.33470	0.99003	1.00000*#	0.00319	0.00251	0.00365	0.00073#
0	4	0	2	0	13	9304	1275	1092	0.85442	0.30614	0.86439	0.28931	0.98847	1.00000*#	0.00377	0.00254	0.00436	0.00073#
0	4	0	2	0	14	6937	997	930	0.84595	0.25898	0.85433	0.24717	0.99020	1.00000*#	0.00449	0.00255	0.00525	0.00073#
0	4	0	2	0	15	5010	766	744	0.83484	0.21621	0.84344	0.20847	0.98980	1.00000*#	0.00545	0.00255	0.00646	0.00073#
0	4	0	2	0	16	3500	598	632	0.81219	0.17560	0.83170	0.17338	0.97654	1.00000*	0.00692	0.00256	0.00832	0.01475
0	4	0	2	0	17	2270	399	525	0.80125	0.14070	0.82042	0.14225	0.97663	0.98910	0.00891	0.00258	0.01086	0.01812
0	4	0	2	0	18	1346	245	424	0.78395	0.11030	0.80578	0.11462	0.97291	0.96230	0.01222	0.00265	0.01517	0.02315
0	4	0	2	0	19	677	90	311	0.82742	0.09126	0.79318	0.09091	1.00000*	0.96230*#	0.01655	0.00286	0.02086	0.02315#
0	4	0	2	1	1	3825	80	67	0.97890	0.97890	0.96089	0.96089	1.00000*	1.00000*	0.00233	0.00233	0.00243	0.00243
0	4	0	2	1	2	3678	141	36	0.96148	0.94119	0.95716	0.91973	1.00000*	1.00000*#	0.00318	0.00384	0.00332	0.00243#
0	4	0	2	1	3	3501	152	244	0.95502	0.89885	0.95392	0.87735	1.00000*	1.00000*#	0.00357	0.00497	0.00374	0.00243#
0	4	0	2	1	4	3105	167	290	0.94358	0.84814	0.94988	0.83338	0.99337	1.00000*	0.00424	0.00604	0.00446	0.00725
0	4	0	2	1	5	2648	195	228	0.92305	0.78287	0.94577	0.78819	0.97597	0.99326	0.00529	0.00716	0.00560	0.00909
0	4	0	2	1	6	2225	143	207	0.93259	0.73010	0.94172	0.74225	0.99031	0.98363	0.00544	0.00792	0.00578	0.01067
0	4	0	2	1	7	1875	133	177	0.92555	0.67575	0.93634	0.69499	0.98848	0.97231	0.00621	0.00862	0.00663	0.01240
0	4	0	2	1	8	1565	129	159	0.91316	0.61707	0.93130	0.64725	0.98053	0.95337	0.00731	0.00929	0.00785	0.01436
0	4	0	2	1	9	1277	118	156	0.90158	0.55634	0.92565	0.59912	0.97400	0.92859	0.00860	0.00992	0.00929	0.01655
0	4	0	2	1	10	1003	89	98	0.90671	0.50444	0.92009	0.55125	0.98545	0.91508	0.00942	0.01041	0.01023	0.01888
0	4	0	2	1	11	816	80	90	0.89624	0.45209	0.91372	0.50369	0.98087	0.89757	0.01098	0.01085	0.01202	0.02154
0	4	0	2	1	12	646	81	81	0.86623	0.39162	0.90724	0.45696	0.95479	0.85700	0.01383	0.01129	0.01525	0.02470
0	4	0	2	1	13	484	59	77	0.86756	0.33975	0.90179	0.41209	0.96204	0.82447	0.01606	0.01164	0.01781	0.02824
0	4	0	2	1	14	348	45	64	0.85759	0.29137	0.89480	0.36873	0.95842	0.79019	0.01966	0.01201	0.02197	0.03257
0	4	0	2	1	15	239	39	37	0.82313	0.23984	0.88493	0.32630	0.93017	0.73501	0.02570	0.01240	0.02904	0.03800
0	4	0	2	1	16	163	29	31	0.80339	0.19268	0.87408	0.28521	0.91913	0.67557	0.03272	0.01268	0.03744	0.04447
0	4	0	2	1	17	103	14	24	0.84615	0.16304	0.86546	0.24684	0.97770	0.66050	0.03782	0.01297	0.04370	0.05255
0	4	0	2	1	18	65	17	21	0.68807	0.11218	0.85024	0.20987	0.80927	0.53452	0.06275	0.01358	0.07381	0.06469
0	4	0	2	1	19	27	3	12	0.85714	0.09616	0.84232	0.17678	1.00000*	0.53452#	0.07636	0.01445	0.09065	0.06469#
0	4	1	0	0	1	39975	2773	176	0.93048	0.93048	0.93628	0.93628	0.99381	0.99381	0.00127	0.00127	0.00136	0.00136
0	4	1	0	0	2	37026	3248	193	0.91205	0.84864	0.93216	0.87276	0.97842	0.97236	0.00147	0.00180	0.00158	0.00206
0	4	1	0	0	3	33585	3194	1991	0.90199	0.76547	0.92827	0.81016	0.97169	0.94484	0.00165	0.00214	0.00177	0.00264
0	4	1	0	0	4	28400	2749	1682	0.90025	0.68911	0.92405	0.74862	0.97425	0.92051	0.00181	0.00237	0.00195	0.00317
0	4	1	0	0	5	23969	2396	1582	0.89663	0.61788	0.91967	0.68849	0.97494	0.89744	0.00200	0.00253	0.00217	0.00368
0	4	1	0	0	6	19991	2052	1306	0.89389	0.55231	0.91463	0.62972	0.97732	0.87708	0.00221	0.00265	0.00242	0.00420
0	4	1	0	0	7	16633	1701	1242	0.89377	0.49364	0.90893	0.57237	0.98332	0.86245	0.00244	0.00272	0.00268	0.00475
0	4	1	0	0	8	13690	1542	1079	0.88274	0.43576	0.90293	0.51681	0.97764	0.84317	0.00281	0.00277	0.00311	0.00536
0	4	1	0	0	9	11069	1349	870	0.87314	0.38048	0.89615	0.46313	0.97433	0.82153	0.00323	0.00280	0.00360	0.00604
0	4	1	0	0	10	8850	1127	773	0.86684	0.32981	0.88887	0.41166	0.97522	0.80117	0.00369	0.00280	0.00415	0.00681
0	4	1	0	0	11	6950	904	678	0.86326	0.28471	0.88074	0.36257	0.98015	0.78527	0.00423	0.00279	0.00480	0.00770
0	4	1	0	0	12	5368	767	579	0.84897	0.24171	0.87202	0.31617	0.97357	0.76451	0.00502	0.00277	0.00576	0.00876
0	4	1	0	0	13	4022	585	509	0.84472	0.20418	0.86303	0.27286	0.97879	0.74830	0.00590	0.00274	0.00684	0.01004
0	4	1	0	0	14	2928	470	411	0.82736	0.16893	0.85287	0.23272	0.97009	0.72592	0.00724	0.00271	0.00849	0.01163
0	4	1	0	0	15	2047	405	293	0.78690	0.13293	0.84345	0.19629	0.93295	0.67724	0.00939	0.00266	0.01114	0.01353
0	4	1	0	0	16	1349	252	248	0.79429	0.10559	0.83229	0.16337	0.95434	0.64632	0.01155	0.00261	0.01388	0.01597
0	4	1	0	0	17	849	172	164	0.77575	0.08191	0.82045	0.13403	0.94552	0.61111	0.01506	0.00257	0.01836	0.01920
0	4	1	0	0	18	513	79	173	0.81477	0.06674	0.80606	0.10804	1.00000*	0.61111#	0.01881	0.00260	0.02334	0.01920#
0	4	1	0	0	19	261	56	118	0.72277	0.04824	0.79482	0.08587	0.90935	0.56172	0.03150	0.00282	0.03963	0.03285
0	4	1	0	1	1	3053	163	85	0.94586	0.94586	0.95467	0.95467	0.99077	0.99077	0.00412	0.00412	0.00432	0.00432
0	4	1	0	1	2	2805	212	33	0.92397	0.87395	0.95164	0.90850	0.97092	0.96196	0.00502	0.00609	0.00527	0.00670
0	4	1	0	1	3	2560	213	196	0.91348	0.79834	0.94871	0.86191	0.96287	0.92624	0.00567	0.00745	0.00597	0.00864
0	4	1	0	1	4	2151	198	174	0.90407	0.72175	0.94568	0.81509	0.95600	0.88549	0.00648	0.00849	0.00685	0.01042
0	4	1	0	1	5	1779	170	134	0.90070	0.65008	0.94147	0.76738	0.95670	0.84714	0.00723	0.00926	0.00768	0.01206
0	4	1	0	1	6	1475	139	125	0.90159	0.58611	0.93721	0.71919	0.96200	0.81495	0.00793	0.00981	0.00846	0.01364
0	4	1	0	1	7	1211	121	114	0.89515	0.52465	0.93314	0.67111	0.95929	0.78177	0.00902	0.01025	0.00966	0.01527
0	4	1	0	1	8	976	87	75	0.90730	0.47602	0.92776	0.62263	0.97795	0.76453	0.00947	0.01054	0.01020	0.01693
0	4	1	0	1	9	814	85	105	0.88838	0.42288	0.92220	0.57418	0.96333	0.73650	0.01141	0.01083	0.01237	0.01886
0	4	1	0	1	10	624	64	84	0.89003	0.37638	0.91611	0.52601	0.97154	0.71553	0.01297	0.01109	0.01416	0.02108
0	4	1	0	1	11	476	61	57	0.86369	0.32508	0.91099	0.47919	0.94808	0.67838	0.01622	0.01136	0.01780	0.02370
0	4	1	0	1	12	358	46	42	0.86350	0.28070	0.90510	0.43372	0.95404	0.64721	0.01870	0.01154	0.02066	0.02660
0	4	1	0	1	13	270	28	54	0.88477	0.24836	0.89864	0.38975	0.98457	0.63722	0.02048	0.01172	0.02279	0.03006
0	4	1	0	1	14	188	33	36	0.80588	0.20015	0.89008	0.34691	0.90540	0.57694	0.03033	0.01208	0.03408	0.03482
0	4	1	0	1	15	119	15	26	0.85849	0.17183	0.88016	0.30534	0.97538	0.56274	0.03385	0.01239	0.03846	0.04057
0	4	1	0	1	16	78	15	20	0.77941	0.13392	0.87267	0.26646	0.89314	0.50260	0.05028	0.01296	0.05762	0.04862
0	4	1	0	1	17	43	5	16	0.85714	0.11479	0.86266	0.22986	0.99360	0.49939	0.05915	0.01364	0.06856	0.05934
0	4	1	0	1	18	22	3	5	0.84615	0.09713	0.85637	0.19685	0.98807	0.49343	0.08171	0.01487	0.09541	0.07555
0	4	1	0	1	19	14	1	6	0.90909	0.08830	0.83972	0.16530	1.00000*	0.49343#	0.08668	0.01593	0.10322	0.07555#
0	4	1	2	0	1	39975	2773	176	0.93048	0.93048	0.93628	0.93628	0.99381	0.99381	0.00127	0.00127	0.00136	0.00136
0	4	1	2	0	2	37026	3248	193	0.91205	0.84864	0.93216	0.87276	0.97842	0.97236	0.00147	0.00180	0.00158	0.00206
0	4	1	2	0	3	33585	3194	1991	0.90199	0.76547	0.92827	0.81016	0.97169	0.94484	0.00165	0.00214	0.00177	0.00264
0	4	1	2	0	4	28400	2749	1682	0.90025	0.68911	0.92405	0.74862	0.97425	0.92051	0.00181	0.00237	0.00195	0.00317
0	4	1	2	0	5	23969	2396	1582	0.89663	0.61788	0.91967	0.68849	0.97494	0.89744	0.00200	0.00253	0.00217	0.00368
0	4	1	2	0	6	19991	2052	1306	0.89389	0.55231	0.91463	0.62972	0.97732	0.87708	0.00221	0.00265	0.00242	0.00420
0	4	1	2	0	7	16633	1701	1242	0.89377	0.49364	0.90893	0.57237	0.98332	0.86245	0.00244	0.00272	0.00268	0.00475
0	4	1	2	0	8	13690	1542	1079	0.88274	0.43576	0.90293	0.51681	0.97764	0.84317	0.00281	0.00277	0.00311	0.00536
0	4	1	2	0	9	11069	1349	870	0.87314	0.38048	0.89615	0.46313	0.97433	0.82153	0.00323	0.00280	0.00360	0.00604
0	4	1	2	0	10	8850	1127	773	0.86684	0.32981	0.88887	0.41166	0.97522	0.80117	0.00369	0.00280	0.00415	0.00681
0	4	1	2	0	11	6950	904	678	0.86326	0.28471	0.88074	0.36257	0.98015	0.78527	0.00423	0.00279	0.00480	0.00770
0	4	1	2	0	12	5368	767	579	0.84897	0.24171	0.87202	0.31617	0.97357	0.76451	0.00502	0.00277	0.00576	0.00876
0	4	1	2	0	13	4022	585	509	0.84472	0.20418	0.86303	0.27286	0.97879	0.74830	0.00590	0.00274	0.00684	0.01004
0	4	1	2	0	14	2928	470	411	0.82736	0.16893	0.85287	0.23272	0.97009	0.72592	0.00724	0.00271	0.00849	0.01163
0	4	1	2	0	15	2047	405	293	0.78690	0.13293	0.84345	0.19629	0.93295	0.67724	0.00939	0.00266	0.01114	0.01353
0	4	1	2	0	16	1349	252	248	0.79429	0.10559	0.83229	0.16337	0.95434	0.64632	0.01155	0.00261	0.01388	0.01597
0	4	1	2	0	17	849	172	164	0.77575	0.08191	0.82045	0.13403	0.94552	0.61111	0.01506	0.00257	0.01836	0.01920
0	4	1	2	0	18	513	79	173	0.81477	0.06674	0.80606	0.10804	1.00000*	0.61111#	0.01881	0.00260	0.02334	0.01920#
0	4	1	2	0	19	261	56	118	0.72277	0.04824	0.79482	0.08587	0.90935	0.56172	0.03150	0.00282	0.03963	0.03285
0	4	1	2	1	1	3053	163	85	0.94586	0.94586	0.95467	0.95467	0.99077	0.99077	0.00412	0.00412	0.00432	0.00432
0	4	1	2	1	2	2805	212	33	0.92397	0.87395	0.95164	0.90850	0.97092	0.96196	0.00502	0.00609	0.00527	0.00670
0	4	1	2	1	3	2560	213	196	0.91348	0.79834	0.94871	0.86191	0.96287	0.92624	0.00567	0.00745	0.00597	0.00864
0	4	1	2	1	4	2151	198	174	0.90407	0.72175	0.94568	0.81509	0.95600	0.88549	0.00648	0.00849	0.00685	0.01042
0	4	1	2	1	5	1779	170	134	0.90070	0.65008	0.94147	0.76738	0.95670	0.84714	0.00723	0.00926	0.00768	0.01206
0	4	1	2	1	6	1475	139	125	0.90159	0.58611	0.93721	0.71919	0.96200	0.81495	0.00793	0.00981	0.00846	0.01364
0	4	1	2	1	7	1211	121	114	0.89515	0.52465	0.93314	0.67111	0.95929	0.78177	0.00902	0.01025	0.00966	0.01527
0	4	1	2	1	8	976	87	75	0.90730	0.47602	0.92776	0.62263	0.97795	0.76453	0.00947	0.01054	0.01020	0.01693
0	4	1	2	1	9	814	85	105	0.88838	0.42288	0.92220	0.57418	0.96333	0.73650	0.01141	0.01083	0.01237	0.01886
0	4	1	2	1	10	624	64	84	0.89003	0.37638	0.91611	0.52601	0.97154	0.71553	0.01297	0.01109	0.01416	0.02108
0	4	1	2	1	11	476	61	57	0.86369	0.32508	0.91099	0.47919	0.94808	0.67838	0.01622	0.01136	0.01780	0.02370
0	4	1	2	1	12	358	46	42	0.86350	0.28070	0.90510	0.43372	0.95404	0.64721	0.01870	0.01154	0.02066	0.02660
0	4	1	2	1	13	270	28	54	0.88477	0.24836	0.89864	0.38975	0.98457	0.63722	0.02048	0.01172	0.02279	0.03006
0	4	1	2	1	14	188	33	36	0.80588	0.20015	0.89008	0.34691	0.90540	0.57694	0.03033	0.01208	0.03408	0.03482
0	4	1	2	1	15	119	15	26	0.85849	0.17183	0.88016	0.30534	0.97538	0.56274	0.03385	0.01239	0.03846	0.04057
0	4	1	2	1	16	78	15	20	0.77941	0.13392	0.87267	0.26646	0.89314	0.50260	0.05028	0.01296	0.05762	0.04862
0	4	1	2	1	17	43	5	16	0.85714	0.11479	0.86266	0.22986	0.99360	0.49939	0.05915	0.01364	0.06856	0.05934
0	4	1	2	1	18	22	3	5	0.84615	0.09713	0.85637	0.19685	0.98807	0.49343	0.08171	0.01487	0.09541	0.07555
0	4	1	2	1	19	14	1	6	0.90909	0.08830	0.83972	0.16530	1.00000*	0.49343#	0.08668	0.01593	0.10322	0.07555#
0	4	2	0	0	1	13534	2224	59	0.83531	0.83531	0.93241	0.93241	0.89586	0.89586	0.00319	0.00319	0.00342	0.00342
0	4	2	0	0	2	11251	2016	55	0.82038	0.68527	0.93038	0.86750	0.88177	0.78994	0.00362	0.00400	0.00389	0.00461
0	4	2	0	0	3	9180	1539	460	0.82804	0.56744	0.92773	0.80480	0.89255	0.70506	0.00399	0.00430	0.00430	0.00534
0	4	2	0	0	4	7181	1162	399	0.83356	0.47299	0.92460	0.74412	0.90153	0.63564	0.00446	0.00438	0.00482	0.00589
0	4	2	0	0	5	5620	906	335	0.83384	0.39440	0.92102	0.68535	0.90534	0.57547	0.00504	0.00436	0.00547	0.00637
0	4	2	0	0	6	4379	679	248	0.84042	0.33146	0.91719	0.62860	0.91630	0.52730	0.00561	0.00428	0.00612	0.00682
0	4	2	0	0	7	3452	558	213	0.83321	0.27618	0.91117	0.57276	0.91444	0.48218	0.00645	0.00416	0.00707	0.00726
0	4	2	0	0	8	2681	396	189	0.84690	0.23389	0.90607	0.51896	0.93470	0.45070	0.00708	0.00403	0.00781	0.00776
0	4	2	0	0	9	2096	336	181	0.83246	0.19471	0.89981	0.46697	0.92515	0.41696	0.00834	0.00388	0.00927	0.00831
0	4	2	0	0	10	1579	255	128	0.83168	0.16193	0.89262	0.41682	0.93173	0.38850	0.00961	0.00373	0.01077	0.00895
0	4	2	0	0	11	1196	189	121	0.83355	0.13498	0.88491	0.36885	0.94196	0.36595	0.01105	0.00359	0.01249	0.00973
0	4	2	0	0	12	886	135	95	0.83900	0.11325	0.87837	0.32399	0.95517	0.34954	0.01269	0.00346	0.01445	0.01069
0	4	2	0	0	13	656	129	77	0.79109	0.08959	0.86887	0.28150	0.91049	0.31826	0.01636	0.00331	0.01883	0.01175
0	4	2	0	0	14	450	88	67	0.78872	0.07066	0.85958	0.24198	0.91756	0.29202	0.02000	0.00317	0.02327	0.01308
0	4	2	0	0	15	295	49	42	0.82117	0.05802	0.84654	0.20484	0.97003	0.28327	0.02315	0.00307	0.02735	0.01499
0	4	2	0	0	16	204	38	42	0.79235	0.04598	0.83352	0.17074	0.95061	0.26927	0.02998	0.00299	0.03597	0.01752
0	4	2	0	0	17	124	36	25	0.67713	0.03113	0.81778	0.13963	0.82801	0.22296	0.04428	0.00287	0.05415	0.02057
0	4	2	0	0	18	63	13	22	0.75000	0.02335	0.80403	0.11226	0.93281	0.20798	0.06005	0.00285	0.07468	0.02540
0	4	2	0	0	19	28	5	13	0.76744	0.01792	0.77294	0.08677	0.99289	0.20650	0.09111	0.00305	0.11788	0.03517
0	4	2	0	1	1	1111	150	26	0.86339	0.86339	0.95357	0.95357	0.90542	0.90542	0.01036	0.01036	0.01087	0.01087
0	4	2	0	1	2	935	140	17	0.84889	0.73292	0.95205	0.90785	0.89164	0.80732	0.01177	0.01344	0.01236	0.01480
0	4	2	0	1	3	778	117	61	0.84348	0.61821	0.94894	0.86149	0.88887	0.71760	0.01329	0.01495	0.01400	0.01735
0	4	2	0	1	4	600	104	41	0.82053	0.50726	0.94634	0.81527	0.86706	0.62220	0.01594	0.01573	0.01684	0.01930
0	4	2	0	1	5	455	64	43	0.85236	0.43237	0.94357	0.76926	0.90334	0.56206	0.01704	0.01595	0.01806	0.02074
0	4	2	0	1	6	348	56	19	0.83456	0.36084	0.93879	0.72217	0.88898	0.49966	0.02020	0.01592	0.02151	0.02205
0	4	2	0	1	7	273	42	19	0.84061	0.30333	0.93491	0.67517	0.89913	0.44926	0.02255	0.01566	0.02412	0.02320
0	4	2	0	1	8	212	23	13	0.88808	0.26938	0.92877	0.62708	0.95618	0.42957	0.02199	0.01543	0.02368	0.02460
0	4	2	0	1	9	176	20	19	0.87988	0.23702	0.92449	0.57973	0.95175	0.40884	0.02519	0.01518	0.02725	0.02618
0	4	2	0	1	10	137	21	9	0.84151	0.19945	0.91954	0.53309	0.91514	0.37415	0.03173	0.01482	0.03450	0.02780
0	4	2	0	1	11	107	22	12	0.78218	0.15601	0.91495	0.48775	0.85488	0.31985	0.04107	0.01419	0.04489	0.02910
0	4	2	0	1	12	73	11	10	0.83824	0.13077	0.90869	0.44321	0.92247	0.29505	0.04466	0.01379	0.04914	0.03111
0	4	2	0	1	13	52	4	13	0.91209	0.11928	0.90305	0.40024	1.00000*	0.29505#	0.04198	0.01372	0.04649	0.03111#
0	4	2	0	1	14	35	4	7	0.87302	0.10413	0.89449	0.35801	0.97599	0.29085	0.05932	0.01391	0.06632	0.03886
0	4	2	0	1	15	24	5	7	0.75610	0.07873	0.88092	0.31538	0.85831	0.24964	0.09485	0.01443	0.10767	0.04575
0	4	2	0	1	16	12	1	3	0.90476	0.07123	0.87470	0.27586	1.00000*	0.24964#	0.09059	0.01488	0.10357	0.04575#
0	4	2	0	1	17	8	1	2	0.85714	0.06106	0.87270	0.24075	0.98217	0.24964#	0.13226	0.01585	0.15155	0.04575#
0	4	2	0	1	18	5	1	2	0.75000	0.04579	0.86637	0.20857	0.86568	0.21955	0.21651	0.01778	0.24990	0.08525
0	4	2	0	1	19	2	0	0	1.00000	0.04579	0.87087	0.18164	1.00000*	0.21955#	0.00000	0.01778	0.00000	0.08525#
0	4	2	2	0	1	13534	2224	59	0.83531	0.83531	0.93241	0.93241	0.89586	0.89586	0.00319	0.00319	0.00342	0.00342
0	4	2	2	0	2	11251	2016	55	0.82038	0.68527	0.93038	0.86750	0.88177	0.78994	0.00362	0.00400	0.00389	0.00461
0	4	2	2	0	3	9180	1539	460	0.82804	0.56744	0.92773	0.80480	0.89255	0.70506	0.00399	0.00430	0.00430	0.00534
0	4	2	2	0	4	7181	1162	399	0.83356	0.47299	0.92460	0.74412	0.90153	0.63564	0.00446	0.00438	0.00482	0.00589
0	4	2	2	0	5	5620	906	335	0.83384	0.39440	0.92102	0.68535	0.90534	0.57547	0.00504	0.00436	0.00547	0.00637
0	4	2	2	0	6	4379	679	248	0.84042	0.33146	0.91719	0.62860	0.91630	0.52730	0.00561	0.00428	0.00612	0.00682
0	4	2	2	0	7	3452	558	213	0.83321	0.27618	0.91117	0.57276	0.91444	0.48218	0.00645	0.00416	0.00707	0.00726
0	4	2	2	0	8	2681	396	189	0.84690	0.23389	0.90607	0.51896	0.93470	0.45070	0.00708	0.00403	0.00781	0.00776
0	4	2	2	0	9	2096	336	181	0.83246	0.19471	0.89981	0.46697	0.92515	0.41696	0.00834	0.00388	0.00927	0.00831
0	4	2	2	0	10	1579	255	128	0.83168	0.16193	0.89262	0.41682	0.93173	0.38850	0.00961	0.00373	0.01077	0.00895
0	4	2	2	0	11	1196	189	121	0.83355	0.13498	0.88491	0.36885	0.94196	0.36595	0.01105	0.00359	0.01249	0.00973
0	4	2	2	0	12	886	135	95	0.83900	0.11325	0.87837	0.32399	0.95517	0.34954	0.01269	0.00346	0.01445	0.01069
0	4	2	2	0	13	656	129	77	0.79109	0.08959	0.86887	0.28150	0.91049	0.31826	0.01636	0.00331	0.01883	0.01175
0	4	2	2	0	14	450	88	67	0.78872	0.07066	0.85958	0.24198	0.91756	0.29202	0.02000	0.00317	0.02327	0.01308
0	4	2	2	0	15	295	49	42	0.82117	0.05802	0.84654	0.20484	0.97003	0.28327	0.02315	0.00307	0.02735	0.01499
0	4	2	2	0	16	204	38	42	0.79235	0.04598	0.83352	0.17074	0.95061	0.26927	0.02998	0.00299	0.03597	0.01752
0	4	2	2	0	17	124	36	25	0.67713	0.03113	0.81778	0.13963	0.82801	0.22296	0.04428	0.00287	0.05415	0.02057
0	4	2	2	0	18	63	13	22	0.75000	0.02335	0.80403	0.11226	0.93281	0.20798	0.06005	0.00285	0.07468	0.02540
0	4	2	2	0	19	28	5	13	0.76744	0.01792	0.77294	0.08677	0.99289	0.20650	0.09111	0.00305	0.11788	0.03517
0	4	2	2	1	1	1111	150	26	0.86339	0.86339	0.95357	0.95357	0.90542	0.90542	0.01036	0.01036	0.01087	0.01087
0	4	2	2	1	2	935	140	17	0.84889	0.73292	0.95205	0.90785	0.89164	0.80732	0.01177	0.01344	0.01236	0.01480
0	4	2	2	1	3	778	117	61	0.84348	0.61821	0.94894	0.86149	0.88887	0.71760	0.01329	0.01495	0.01400	0.01735
0	4	2	2	1	4	600	104	41	0.82053	0.50726	0.94634	0.81527	0.86706	0.62220	0.01594	0.01573	0.01684	0.01930
0	4	2	2	1	5	455	64	43	0.85236	0.43237	0.94357	0.76926	0.90334	0.56206	0.01704	0.01595	0.01806	0.02074
0	4	2	2	1	6	348	56	19	0.83456	0.36084	0.93879	0.72217	0.88898	0.49966	0.02020	0.01592	0.02151	0.02205
0	4	2	2	1	7	273	42	19	0.84061	0.30333	0.93491	0.67517	0.89913	0.44926	0.02255	0.01566	0.02412	0.02320
0	4	2	2	1	8	212	23	13	0.88808	0.26938	0.92877	0.62708	0.95618	0.42957	0.02199	0.01543	0.02368	0.02460
0	4	2	2	1	9	176	20	19	0.87988	0.23702	0.92449	0.57973	0.95175	0.40884	0.02519	0.01518	0.02725	0.02618
0	4	2	2	1	10	137	21	9	0.84151	0.19945	0.91954	0.53309	0.91514	0.37415	0.03173	0.01482	0.03450	0.02780
0	4	2	2	1	11	107	22	12	0.78218	0.15601	0.91495	0.48775	0.85488	0.31985	0.04107	0.01419	0.04489	0.02910
0	4	2	2	1	12	73	11	10	0.83824	0.13077	0.90869	0.44321	0.92247	0.29505	0.04466	0.01379	0.04914	0.03111
0	4	2	2	1	13	52	4	13	0.91209	0.11928	0.90305	0.40024	1.00000*	0.29505#	0.04198	0.01372	0.04649	0.03111#
0	4	2	2	1	14	35	4	7	0.87302	0.10413	0.89449	0.35801	0.97599	0.29085	0.05932	0.01391	0.06632	0.03886
0	4	2	2	1	15	24	5	7	0.75610	0.07873	0.88092	0.31538	0.85831	0.24964	0.09485	0.01443	0.10767	0.04575
0	4	2	2	1	16	12	1	3	0.90476	0.07123	0.87470	0.27586	1.00000*	0.24964#	0.09059	0.01488	0.10357	0.04575#
0	4	2	2	1	17	8	1	2	0.85714	0.06106	0.87270	0.24075	0.98217	0.24964#	0.13226	0.01585	0.15155	0.04575#
0	4	2	2	1	18	5	1	2	0.75000	0.04579	0.86637	0.20857	0.86568	0.21955	0.21651	0.01778	0.24990	0.08525
0	4	2	2	1	19	2	0	0	1.00000	0.04579	0.87087	0.18164	1.00000*	0.21955#	0.00000	0.01778	0.00000	0.08525#
0	4	3	0	0	1	8483	4478	23	0.47140	0.47140	0.93294	0.93294	0.50529	0.50529	0.00542	0.00542	0.00581	0.00581
0	4	3	0	0	2	3982	1274	19	0.67930	0.32022	0.93403	0.87139	0.72728	0.36748	0.00741	0.00508	0.00793	0.00582
0	4	3	0	0	3	2689	812	165	0.68847	0.22046	0.93080	0.81109	0.73965	0.27181	0.00907	0.00454	0.00975	0.00560
0	4	3	0	0	4	1712	462	130	0.71949	0.15862	0.92644	0.75143	0.77662	0.21109	0.01107	0.00408	0.01195	0.00543
0	4	3	0	0	5	1120	299	82	0.72289	0.11467	0.92123	0.69224	0.78470	0.16564	0.01363	0.00366	0.01479	0.00528
0	4	3	0	0	6	739	193	51	0.72950	0.08365	0.91479	0.63325	0.79746	0.13209	0.01663	0.00328	0.01818	0.00518
0	4	3	0	0	7	495	113	43	0.76135	0.06369	0.90898	0.57562	0.83759	0.11064	0.01959	0.00299	0.02155	0.00519
0	4	3	0	0	8	339	74	25	0.77335	0.04925	0.90279	0.51966	0.85663	0.09478	0.02317	0.00274	0.02566	0.00527
